Depth (m);Temperature (deg_C);Conductivity (S/m);Salinity (PSU)
1603;13.7318556668223;46.4552442491441;38.7497657749766
1604;13.7320021311858;46.4558404450669;38.7497795121382
1605;13.7321483862434;46.4564362527233;38.7497931162465
1606;13.7322944265484;46.4570317359166;38.749806643324
1607;13.7324402388733;46.4576269281046;38.749820140056
1608;13.7325858084345;46.4582218409586;38.7498336321195
1609;13.7327311258948;46.4588164433551;38.7498471008403
1610;13.7328761896981;46.459410690943;38.7498605112045
1611;13.7330210200747;46.4600045813881;38.7498738515406
1612;13.7331656497043;46.4605981497043;38.7498871288515
1613;13.7333100925926;46.4611914542484;38.7499003734827
1614;13.733454344071;46.4617844996887;38.749913592437
1615;13.733598408808;46.4623773132586;38.7499268043884
1616;13.7337422821351;46.4629699190787;38.7499400396825
1617;13.7338859337068;46.4635623288204;38.7499533496732
1618;13.7340293495176;46.4641545051354;38.7499667180205
1619;13.7341725295674;46.4647464410208;38.749980140056
1620;13.7343154847495;46.4653381372549;38.7499936064426
1621;13.734458225179;46.4659295860566;38.7500071008403
1622;13.7346007594149;46.4665207609711;38.7500205929038
1623;13.7347431014628;46.4671116573296;38.7500340662932
1624;13.7348852591037;46.4677023039216;38.7500475420168
1625;13.7350272323374;46.4682927248677;38.7500610441955
1626;13.7351690001556;46.4688829333956;38.7500746047308
1627;13.7353105368814;46.4694729061625;38.7500882236228
1628;13.735451809835;46.470062596483;38.7501018868658
1629;13.7355927840025;46.4706519716776;38.7501155921257
1630;13.7357334243698;46.4712409663866;38.7501293067227
1631;13.7358737052599;46.4718295012449;38.7501429723
1632;13.7360136126673;46.4724174945534;38.7501565164955
1633;13.7361531349206;46.4730049533147;38.7501699486461
1634;13.7362922603486;46.473591870526;38.7501832687519
1635;13.7364309632742;46.4741782018363;38.7501964628073
1636;13.7365692366947;46.4747638888889;38.7502094864612
1637;13.7367070969499;46.4753489036726;38.7502222953626
1638;13.7368445230314;46.4759332555244;38.7502349221911
1639;13.736981503268;46.4765169631186;38.7502473996265
1640;13.7371180392157;46.477100060691;38.7502597595705
1641;13.7372541409897;46.4776825770308;38.7502720238095
1642;13.7373898272643;46.4782645331466;38.7502841993464
1643;13.7375251353875;46.4788459920635;38.7502963095238
1644;13.7376601073763;46.4794270331466;38.7503083846872
1645;13.7377947759104;46.4800077380952;38.7503204645191
1646;13.737929178338;46.4805882026144;38.7503326003735
1647;13.7380633730159;46.4811685387488;38.7503448412698
1648;13.7381974253035;46.4817488188609;38.7503571965453
1649;13.7383314098973;46.4823290826331;38.7503696311858
1650;13.7384654038282;46.4829094070962;38.7503821451914
1651;13.7385994631186;46.4834899019608;38.7503947922502
1652;13.7387336227825;46.4840706792717;38.7504076493931
1653;13.7388679528478;46.4846518207283;38.7504207282913
1654;13.7390025280112;46.4852334010271;38.7504340289449
1655;13.7391374183007;46.485815471522;38.750447535014
1656;13.7392726797386;46.4863980742297;38.750461232493
1657;13.7394083776844;46.4869812628385;38.7504751027077
1658;13.7395445401494;46.4875650443511;38.7504891246499
1659;13.7396811842515;46.4881494086524;38.7505032788671
1660;13.7398183558979;46.4887343821973;38.7505175497977
1661;13.7399561181139;46.4893200015562;38.7505319102085
1662;13.740094501245;46.4899062900716;38.750546346094
1663;13.7402335076253;46.49049326953;38.7505608636788
1664;13.7403731185808;46.4910809679428;38.750575497977
1665;13.7405132990974;46.4916693923125;38.7505902746654
1666;13.7406540445067;46.4922585169624;38.7506051610644
1667;13.7407953711485;46.4928483185497;38.7506201198257
1668;13.7409372883598;46.4934387667289;38.7506351206038
1669;13.7410797798008;46.4940298218176;38.7506501423903
1670;13.7412228174603;46.4946214604731;38.7506651805167
1671;13.7413663795518;46.495213671024;38.7506802295363
1672;13.7415104154995;46.4958064628074;38.7506953439154
1673;13.7416549159664;46.4963998615002;38.7507105586679
1674;13.7417998965142;46.4969939028945;38.7507258862434
1675;13.7419453555867;46.4975886025521;38.7507413468721
1676;13.7420912698413;46.4981839635855;38.7507569724557
1677;13.7422376159353;46.4987799953315;38.7507728003424
1678;13.742384370526;46.499376704015;38.7507888733271
1679;13.7425315219421;46.4999740989729;38.7508052264239
1680;13.7426790958606;46.5005722035481;38.7508218596328
1681;13.742827106287;46.5011710410831;38.7508387822907
1682;13.742975550887;46.5017706092437;38.7508559943978
1683;13.7431244086524;46.5023709103642;38.7508735076253
1684;13.7432736725801;46.5029719584501;38.7508913383131
1685;13.7434233590103;46.5035737535014;38.7509094747899
1686;13.7435734850607;46.5041762978525;38.750927910831
1687;13.7437240546219;46.5047796101775;38.7509466643324
1688;13.7438750466853;46.5053836858077;38.7509657446312
1689;13.7440264239029;46.5059884967321;38.7509851563959
1690;13.7441781582633;46.5065940336135;38.7510049089636
1691;13.7443302225335;46.5072002948958;38.7510250241208
1692;13.7444825910364;46.5078072572363;38.7510455088702
1693;13.7446352489885;46.5084148708373;38.7510663344227
1694;13.7447882010582;46.5090230656707;38.751087421413
1695;13.744941442577;46.509631748366;38.7511086881419
1696;13.7450949595394;46.5102408558979;38.7511300925926
1697;13.745248723934;46.5108503252412;38.751151599751
1698;13.7454027521008;46.5114600910365;38.7511731372549
1699;13.7455570697168;46.5120701089325;38.7511946374105
1700;13.7457116814504;46.5126803485839;38.7512160628696
1701;13.7458665802988;46.5132907843138;38.7512373926237
1702;13.7460217709306;46.5139013577654;38.7512585613134
1703;13.7461772650171;46.514512010582;38.7512795012449
1704;13.7463330672269;46.5151227287582;38.7513001914099
1705;13.7464891752257;46.51573346094;38.7513205921257
1706;13.7466455905696;46.5163441549954;38.7513406652661
1707;13.7468023436041;46.5169547945845;38.7513603711485
1708;13.7469594584501;46.5175653968254;38.7513797035481
1709;13.7471169211018;46.5181760247433;38.7513987511671
1710;13.7472747128852;46.5187867250234;38.7514175746966
1711;13.7474328190165;46.5193975163399;38.7514362013694
1712;13.7475912215998;46.5200084570495;38.7514546996576
1713;13.7477498786181;46.5206196031746;38.7514731582633
1714;13.7479087457205;46.5212309243698;38.7514915935263
1715;13.7480677878929;46.5218423856209;38.7515100124494
1716;13.7482269911298;46.5224539799253;38.751528426704
1717;13.7483863507625;46.5230657282913;38.7515468596327
1718;13.748545848117;46.5236776587302;38.7515653509181
1719;13.7487054668534;46.5242897502335;38.7515838958917
1720;13.7488652023031;46.5249019911298;38.7516024758792
1721;13.7490250404606;46.5255143604109;38.7516210675381
1722;13.7491849393091;46.5261268300654;38.7516396732026
1723;13.7493448615002;46.5267393650794;38.7516582858699
1724;13.7495048000311;46.5273519047619;38.7516768425148
1725;13.7496647595705;46.5279644024277;38.751695305789
1726;13.7498247385621;46.5285768230626;38.7517136531279
1727;13.7499847494553;46.5291891192033;38.7517318347339
1728;13.7501448093682;46.5298012566138;38.7517498070339
1729;13.7503049393091;46.5304132539683;38.7517675645814
1730;13.750465148615;46.5310251346094;38.7517851120448
1731;13.7506254139434;46.5316368938687;38.7518024634298
1732;13.7507857049486;46.5322484850607;38.7518196140678
1733;13.7509460029567;46.5328598731715;38.7518365616246
1734;13.7511062986306;46.5334710395269;38.7518533061002
1735;13.7512665779645;46.5340819724557;38.7518698568316
1736;13.7514268526299;46.5346926672891;38.7518861998133
1737;13.7515871459695;46.5353031473701;38.7519023373794
1738;13.7517474766573;46.5359134453782;38.7519182835356
1739;13.7519078516962;46.5365235496421;38.7519340196078
1740;13.752068278089;46.5371334484905;38.7519495175848
1741;13.752228767507;46.5377431629319;38.751964772798
1742;13.7523893137255;46.5383527217554;38.7519798039216
1743;13.7525498926237;46.5389621381886;38.7519946381886
1744;13.7527104715219;46.53957143324;38.7520093230626
1745;13.7528710340803;46.5401806232493;38.7520238912232
1746;13.7530315896359;46.540789729225;38.7520383590103
1747;13.7531921638655;46.5413988165266;38.7520527637722
1748;13.7533527917834;46.5420079435107;38.7520671265173
1749;13.7535134990663;46.5426171381886;38.7520814495798
1750;13.7536742973856;46.5432264309057;38.7520957492997
1751;13.7538351844071;46.5438358590103;38.7521100606909
1752;13.7539961507937;46.5444454154995;38.7521243860878
1753;13.7541571895425;46.5450550676938;38.7521387068161
1754;13.7543183053221;46.545664869281;38.7521530742297
1755;13.7544794864613;46.5462748762839;38.7521675583567
1756;13.7546406862745;46.5468851143791;38.7521822440087
1757;13.7548018907563;46.547495576564;38.7521971560847
1758;13.754963120915;46.5481062464986;38.7522122735761
1759;13.7551243930906;46.5487170798319;38.752227552132
1760;13.7552857142857;46.5493280368814;38.7522429520697
1761;13.7554470728291;46.5499391013072;38.7522584640523
1762;13.7556084523809;46.5505502404295;38.7522740740741
1763;13.7557698303766;46.5511613857765;38.752289746343
1764;13.7559311943666;46.5517725124494;38.7523054816371
1765;13.756092535014;46.5523836064426;38.7523212892935
1766;13.7562538149704;46.5529946560847;38.7523372019919
1767;13.7564150038904;46.5536056613757;38.7523532454093
1768;13.75657606676;46.5542166176471;38.7523694428883
1769;13.7567369592281;46.5548274618737;38.7523857687519
1770;13.7568976346094;46.5554381146903;38.7524021879863
1771;13.7570580648926;46.5560484663866;38.7524186204482
1772;13.7572182103953;46.5566584072518;38.7524349992219
1773;13.7573780150949;46.557267832244;38.7524512752879
1774;13.7575374276377;46.5578766736695;38.7524674323063
1775;13.7576964060068;46.5584848918456;38.7524834726113
1776;13.7578549221911;46.5590924400872;38.7524993821973
1777;13.7580129481793;46.5596992717087;38.7525151447246
1778;13.7581704684096;46.5603053812636;38.7525307664177
1779;13.7583274533147;46.5609107399627;38.7525462464986
1780;13.7584838663243;46.5615152863368;38.7525615631808
1781;13.7586397004357;46.5621189464675;38.7525766596639
1782;13.7587949509804;46.5627216425459;38.7525914760349
1783;13.7589496179583;46.5633233185496;38.7526059656085
1784;13.7591037083722;46.5639239488018;38.752620105042
1785;13.7592572362278;46.5645235333022;38.7526338873327
1786;13.7594102015251;46.5651220899471;38.7526473280423
1787;13.7595625832555;46.56571964986;38.7526604676315
1788;13.7597143744164;46.5663162550576;38.7526733457828
1789;13.759865568005;46.5669119242141;38.7526859811703
1790;13.7600161811391;46.5675066549953;38.7526983582322
1791;13.7601662301587;46.5681004240585;38.7527104396203
1792;13.7603157212885;46.5686932033925;38.7527221872082
1793;13.7604646249611;46.5692849525366;38.7527335908808
1794;13.760612910831;46.5698756201369;38.7527446272954
1795;13.7607605501089;46.5704651626206;38.7527552692188
1796;13.760907517118;46.5710535441955;38.7527654964208
1797;13.7610537908497;46.5716407399626;38.7527753011205
1798;13.7611993526299;46.5722267102396;38.7527846529723
1799;13.761344160442;46.5728113779956;38.7527935169623
1800;13.7614881676004;46.5733946708683;38.7528018697479
1801;13.7616313414255;46.573976538282;38.7528096934329
1802;13.7617736702459;46.5745569397759;38.7528169638967
1803;13.7619151493931;46.5751358193278;38.7528236367881
1804;13.7620557835356;46.5757131209151;38.7528296584189
1805;13.7621955252101;46.576288802521;38.752835035014
1806;13.7623343277311;46.5768628221289;38.7528397735761
1807;13.7624721732026;46.5774351704015;38.7528438912232
1808;13.7626090779645;46.578005882353;38.7528474112979
1809;13.7627450653595;46.5785750093371;38.7528503618114
1810;13.7628801610644;46.5791425746966;38.7528527474323
1811;13.7630143899782;46.5797085893246;38.7528545580454
1812;13.7631477808901;46.5802730936819;38.7528557967631
1813;13.7632803524743;46.5808361531279;38.752856512605
1814;13.7634121234049;46.5813978657019;38.7528567872705
1815;13.7635431310302;46.5819583294429;38.7528566767818
1816;13.7636734290383;46.5825176423903;38.7528562254902
1817;13.7638030641145;46.5830759072518;38.7528554917523
1818;13.7639320432617;46.5836332010582;38.752854545596
1819;13.7640603618114;46.5841895634921;38.7528534337068
1820;13.7641880384376;46.5847450202303;38.7528521654217
1821;13.7643150918145;46.5852996202926;38.7528507734205
1822;13.7644415336134;46.5858534220355;38.7528492973856
1823;13.764567368503;46.5864064277933;38.7528477349829
1824;13.7646926034858;46.5869586235605;38.7528460745409
1825;13.7648172525677;46.5875100513539;38.7528443394024
1826;13.7649413165266;46.5880607773109;38.7528425840336
1827;13.7650647875817;46.5886108403361;38.7528408496732
1828;13.7651876867414;46.589160245098;38.7528391129785
1829;13.765310070028;46.5897089915966;38.7528373132586
1830;13.7654319545596;46.5902571078431;38.7528354676315
1831;13.7655533520075;46.5908046078431;38.7528335830999
1832;13.7656742662621;46.5913514519141;38.7528316192032
1833;13.7657947043262;46.5918976447246;38.752829571273
1834;13.7659146872082;46.5924432563025;38.7528274836601
1835;13.7660342382509;46.5929883333333;38.7528253773732
1836;13.766153383131;46.5935328898226;38.7528232454093
1837;13.7662721125117;46.5940769047619;38.7528210877685
1838;13.7663904333956;46.5946203851541;38.7528189114535
1839;13.7665083504513;46.5951633776844;38.7528167561469
1840;13.7666258636788;46.595705926704;38.7528146685341
1841;13.766742989418;46.596248050887;38.7528126579521
1842;13.76685975568;46.5967897502334;38.7528107057268
1843;13.7669761694678;46.5973310504202;38.7528088352008
1844;13.7670922051043;46.5978719794585;38.7528070907252
1845;13.7672078501401;46.5984125280112;38.7528054575164
1846;13.7673230882353;46.5989526890756;38.75280393324
1847;13.7674379084967;46.5994924867725;38.7528025443511
1848;13.7675523085901;46.600031931995;38.7528013040772
1849;13.7676662745098;46.6005709990663;38.7528002061936
1850;13.7677798062558;46.6011096879863;38.7527992530346
1851;13.7678929248366;46.6016480314348;38.7527984492686
1852;13.7680056722689;46.6021860807656;38.7527977925615
1853;13.7681180718954;46.602723889667;38.7527973015873
1854;13.7682301447246;46.6032614698101;38.7527969600062
1855;13.7683419000934;46.6037987955182;38.75279673047
1856;13.7684533309991;46.6043358597884;38.75279660831
1857;13.7685644257703;46.6048726462807;38.7527965795207
1858;13.7686751812947;46.6054091565515;38.7527966441021
1859;13.7687856076875;46.6059453983816;38.7527968043884
1860;13.76889571662;46.6064813554311;38.7527970487084
1861;13.7690055197635;46.6070169973545;38.7527973537193
1862;13.7691150474634;46.6075522976969;38.7527976774043
1863;13.7692243394024;46.6080872432306;38.7527979785247
1864;13.7693334446001;46.6086218386243;38.7527982142857
1865;13.7694423980703;46.6091560792095;38.7527983450047
1866;13.7695512138189;46.6096899346405;38.7527983263305
1867;13.7696598825086;46.6102233442266;38.752798111578
1868;13.7697683877996;46.6107562729536;38.7527976844071
1869;13.7698767086835;46.6112887208217;38.7527970658263
1870;13.769984842826;46.6118207205104;38.7527962955182
1871;13.7700928042328;46.6123523000311;38.7527953968254
1872;13.7702006069094;46.6128835364146;38.7527944374416
1873;13.7703082539683;46.6134144607843;38.7527934453782
1874;13.7704157539683;46.6139450676937;38.7527924019608
1875;13.770523146592;46.6144753804855;38.752791276066
1876;13.7706304738562;46.6150054575163;38.7527900606909
1877;13.7707377334267;46.6155353968254;38.752788828976
1878;13.7708449245254;46.6160652762216;38.7527876338313
1879;13.7709520432617;46.6165951602863;38.752786529723
1880;13.7710590989729;46.6171250933707;38.7527855493309
1881;13.7711660986617;46.6176551081544;38.7527847159975
1882;13.7712730718954;46.6181852731092;38.752784056178
1883;13.7713800443511;46.6187156232493;38.7527835628696
1884;13.7714870401494;46.6192461764706;38.7527832119515
1885;13.7715940966387;46.6197769327731;38.752782954404
1886;13.7717012558357;46.6203078734827;38.752782727202
1887;13.7718085457516;46.6208389635854;38.7527824789916
1888;13.7719159920635;46.6213701960784;38.7527821887644
1889;13.7720236087768;46.6219015966386;38.7527818775288
1890;13.7721314098973;46.62243321662;38.7527815834111
1891;13.7722394187675;46.6229651120448;38.7527813367569
1892;13.7723476797386;46.6234973179272;38.7527811297853
1893;13.7724562169312;46.62402987784;38.7527809796141
1894;13.7725650482415;46.6245627995643;38.7527808714597
1895;13.7726741643324;46.6250960947712;38.752780821662
1896;13.7727835652039;46.6256297868036;38.7527808512294
1897;13.7728932508559;46.6261638865546;38.7527809765017
1898;13.7730032461874;46.626698409586;38.7527811982571
1899;13.7731135939932;46.6272333761282;38.7527815063803
1900;13.7732243106131;46.6277688515406;38.7527819452225
1901;13.7733353890445;46.628304912854;38.7527825894802
1902;13.773446826953;46.6288416230937;38.7527834951759
1903;13.7735586383442;46.6293789845938;38.7527846459695
1904;13.7736708372238;46.6299170206971;38.7527860535325
1905;13.7737834329287;46.6304557454093;38.7527877326486
1906;13.7738964347961;46.6309951595082;38.752789685652
1907;13.7740098591659;46.6315352575474;38.7527919000934
1908;13.774123741052;46.6320760348584;38.7527943456272
1909;13.7742381061313;46.6326175124494;38.7527970222534
1910;13.7743529793028;46.6331597603486;38.7527999712107
1911;13.7744683986928;46.6337028976035;38.7528032703081
1912;13.7745844117647;46.634247010582;38.7528069561158
1913;13.7747010589791;46.6347921724245;38.7528110511983
1914;13.7748183854653;46.6353384407096;38.7528155641145
1915;13.7749364386866;46.6358858341114;38.7528204754124
1916;13.7750552738873;46.6364343689698;38.7528257508559
1917;13.7751749494242;46.636984073296;38.7528313600996
1918;13.7752955236539;46.6375350661375;38.7528373591659
1919;13.7754170549331;46.6380874642079;38.7528437947401
1920;13.7755395876128;46.6386413328664;38.7528506823841
1921;13.7756631707127;46.6391967016806;38.7528580010893
1922;13.7757878345783;46.6397536111111;38.7528657539682
1923;13.7759135768752;46.6403121288515;38.7528739993775
1924;13.7760404232804;46.6408723342671;38.7528827840025
1925;13.7761684422658;46.6414342530345;38.7528920642701
1926;13.7762976828509;46.6419978579209;38.7529017584812
1927;13.7764281746032;46.6425631037971;38.7529117864924
1928;13.7765599408652;46.6431299463119;38.7529220876128
1929;13.7766929956427;46.6436983691254;38.7529326338313
1930;13.7768273568316;46.6442683885777;38.7529434165889
1931;13.7769630252101;46.6448400326797;38.7529544537815
1932;13.7770999821039;46.64541333878;38.7529657944289
1933;13.7772382135076;46.6459883115468;38.7529774463119
1934;13.7773776914099;46.6465649183006;38.7529894016495
1935;13.7775183667912;46.6471431403673;38.7530016861189
1936;13.7776601704015;46.6477229660753;38.7530143479614
1937;13.7778030617803;46.6483043767507;38.7530274066293
1938;13.7779470362589;46.648887351385;38.7530408504513
1939;13.7780920798319;46.6494718549642;38.7530546560847
1940;13.778238164488;46.650057910831;38.7530688655462
1941;13.7783852614379;46.6506454971989;38.7530834897292
1942;13.77853333878;46.6512345774977;38.7530985340803
1943;13.7786823568316;46.6518251633987;38.7531140429505
1944;13.7788322875817;46.6524172478992;38.7531300303455
1945;13.7789831053532;46.6530107773109;38.7531464729225
1946;13.7791347914721;46.653605681606;38.7531633333333
1947;13.7792873295985;46.6542018580766;38.7531805392157
1948;13.7794406707127;46.6547992063492;38.7531980547775
1949;13.7795947868036;46.655397631497;38.753215813103
1950;13.7797496840959;46.6559970440398;38.7532337200436
1951;13.7799053812636;46.6565973739496;38.753251695456
1952;13.7800619070962;46.6571985675381;38.7532696732026
1953;13.7802192709306;46.6578005571117;38.7532875809213
1954;13.7803774634298;46.6584033263305;38.7533054139434
1955;13.7805364589169;46.6590068635232;38.7533231862745
1956;13.7806962573918;46.6596111873638;38.7533409095861
1957;13.7808568728603;46.6602163398693;38.7533586002179
1958;13.7810183099907;46.6608223280423;38.7533762605042
1959;13.7811805641145;46.6614291472144;38.7533938974479
1960;13.7813436142235;46.6620367553688;38.753411494709
1961;13.7815074346405;46.662645131497;38.7534290569561
1962;13.781672002023;46.6632542709306;38.7534466028634
1963;13.7818373327109;46.6638641246498;38.7534640717398
1964;13.7820034383754;46.6644746918767;38.753481468254
1965;13.7821703081233;46.6650860224089;38.7534988632119
1966;13.7823379225023;46.6656981318082;38.7535162970744
1967;13.7825062394958;46.6663109897292;38.7535337776222
1968;13.782675235761;46.6669246249611;38.7535513515406
1969;13.782844894958;46.6675390188297;38.7535690164955
1970;13.7830151890756;46.6681540756302;38.7535867117958
1971;13.7831860644258;46.6687696903205;38.7536043907563
1972;13.7833574696545;46.6693857601929;38.7536220043573
1973;13.7835293720822;46.6700022035481;38.7536395082477
1974;13.7837017460317;46.6706189900404;38.7536568954248
1975;13.7838745798319;46.6712361686897;38.7536742265795
1976;13.7840478734827;46.6718537745098;38.7536915390601
1977;13.7842216441021;46.6724718176159;38.7537088305322
1978;13.7843958823529;46.6730903260193;38.753726145347
1979;13.7845705641145;46.6737093316215;38.7537435301898
1980;13.7847456823841;46.6743288507625;38.753760996732
1981;13.7849212348273;46.6749489309057;38.7537785830999
1982;13.7850972121071;46.6755696164021;38.7537963305322
1983;13.7852735815437;46.676190848117;38.7538142110177
1984;13.7854503127918;46.6768125840336;38.7538322152194
1985;13.7856273825086;46.677434842826;38.7538503851541
1986;13.7858047696857;46.6780576758481;38.7538687885154
1987;13.7859824579832;46.6786811437908;38.7538874953315
1988;13.786160454404;46.6793052746654;38.7539065242764
1989;13.7863387659508;46.6799300661376;38.7539258683473
1990;13.7865173879552;46.6805554528478;38.7539454621849
1991;13.78669631108;46.6811813530968;38.7539652287582
1992;13.7868755205416;46.6818076867414;38.7539851003735
1993;13.7870550186741;46.6824343907563;38.7540050070028
1994;13.7872348015873;46.6830613958917;38.7540248902894
1995;13.7874148529412;46.683688627451;38.7540447019919
1996;13.78759517507;46.6843159547152;38.7540643246187
1997;13.7877757850918;46.6849432648615;38.7540836469032
1998;13.7879567063492;46.6855704668534;38.7541025684718
1999;13.7881379474012;46.6861975404606;38.7541210605353
2000;13.7883195059135;46.6868244996888;38.7541391394335
2001;13.788501407563;46.6874512908497;38.7541567351385
2002;13.7886836531279;46.6880779084967;38.7541738562091
2003;13.7888662348273;46.6887043464052;38.7541905174292
2004;13.7890491409897;46.6893305835668;38.7542067187986
2005;13.7892323482726;46.6899566386555;38.7542225070028
2006;13.7894158426704;46.6905825513539;38.754237928727
2007;13.7895996078431;46.6912084126984;38.7542530750078
2008;13.7897836227824;46.6918343580766;38.7542680882353
2009;13.7899678898226;46.6924604691877;38.7542830431061
2010;13.7901524042951;46.6930867787115;38.7542979761905
2011;13.7903371389667;46.6937133434485;38.7543129676315
2012;13.7905220642702;46.6943402147526;38.7543280936819
2013;13.7907071661998;46.6949674719888;38.7543434500467
2014;13.7908924502023;46.6955951330532;38.7543590491752
2015;13.791077962963;46.6962231512605;38.7543748023654
2016;13.7912637122627;46.6968515639589;38.7543907391846
2017;13.7914497043262;46.6974803859322;38.7544068604108
2018;13.7916359111422;46.6981096374105;38.7544231987239
2019;13.7918222930283;46.6987393067227;38.754439772798
2020;13.7920088593215;46.699369370526;38.7544565569561
2021;13.7921956310302;46.6999998218176;38.7544735278556
2022;13.7923826244942;46.7006306676004;38.7544906808279
2023;13.7925698467165;46.7012618775288;38.754507980859
2024;13.7927573046997;46.7018934010271;38.7545253625895
2025;13.7929450031124;46.7025252046374;38.7545427785559
2026;13.7931329365079;46.7031572665733;38.7545602061936
2027;13.7933210986617;46.703789571273;38.7545776338313
2028;13.7935094568939;46.7044221537504;38.7545951244942
2029;13.7936980112045;46.7050549883287;38.7546126548397
2030;13.7938867289138;46.7056879816371;38.7546301641768
2031;13.794075585901;46.7063210099595;38.7546475552443
2032;13.7942645611578;46.7069540056022;38.7546647860255
2033;13.7944536484594;46.7075869172113;38.7546818230625
2034;13.7946428423592;46.7082197844694;38.7546987138188
2035;13.7948321148459;46.7088526797386;38.7547155446623
2036;13.7950214324619;46.709485655151;38.7547323965141
2037;13.7952107687519;46.71011868892;38.7547492740429
2038;13.7954001027078;46.7107517110178;38.7547661352319
2039;13.795589422658;46.7113846389667;38.7547829240585
2040;13.7957787215998;46.7120174618736;38.7547996459695
2041;13.795968006536;46.7126502077498;38.7548163281979
2042;13.7961572945845;46.713282867258;38.7548329520697
2043;13.7963466246499;46.7139153470277;38.7548493938687
2044;13.7965359803922;46.7145476097106;38.7548656419234
2045;13.7967253166822;46.7151797689076;38.7548818518518
2046;13.7969146008403;46.7158119506692;38.7548981800498
2047;13.7971038149704;46.7164441861189;38.7549146739807
2048;13.7972929263928;46.717076468254;38.7549313523187
2049;13.7974818985372;46.7177087363835;38.7549481932773
2050;13.7976706987239;46.718340883131;38.7549651408341
2051;13.7978593160598;46.7189727746654;38.7549820907252
2052;13.798047753657;46.7196042787115;38.7549989231248
2053;13.7982360208528;46.7202352598817;38.755015507314
2054;13.7984241363212;46.720865690165;38.7550317997199
2055;13.7986121226268;46.7214955205416;38.7550477334267
2056;13.7987999751012;46.7221246646437;38.7550632267351
2057;13.7989876797386;46.7227530687831;38.7550782321818
2058;13.7991752256458;46.7233807189543;38.7550927404295
2059;13.7993626174915;46.7240075731404;38.755106704793
2060;13.7995498770619;46.724633522409;38.7551200023343
2061;13.7997370230314;46.725258557423;38.7551325980392
2062;13.7999240639589;46.7258827170869;38.7551445144725
2063;13.8001110115157;46.7265060410831;38.7551557749767
2064;13.8002978773732;46.7271285550887;38.7551663888889
2065;13.8004846732026;46.7277502964519;38.7551763678805
2066;13.800671389667;46.7283713422036;38.7551857796452
2067;13.8008580127607;46.7289918113912;38.7551947393402
2068;13.8010445284781;46.7296118689698;38.7552034056956
2069;13.8012308761282;46.7302316619981;38.7552119693433
2070;13.8014170308123;46.7308512612823;38.7552205182073
2071;13.8016029738562;46.7314707321818;38.7552291269841
2072;13.8017886694678;46.7320901423903;38.7552378921569
2073;13.8019740802988;46.732709536259;38.7552468954248
2074;13.8021591713352;46.7333289231248;38.7552561811391
2075;13.8023439495798;46.7339482703081;38.7552657142857
2076;13.8025283986928;46.7345675124494;38.7552754551821
2077;13.8027125280112;46.7351865725179;38.7552853291317
2078;13.8028963538749;46.7358054014939;38.7552952777778
2079;13.8030799042951;46.7364240227202;38.7553052964519
2080;13.8032632026144;46.7370424852163;38.7553154084967
2081;13.8034462815126;46.7376608193278;38.755325611578
2082;13.8036291573296;46.7382790787426;38.7553359453782
2083;13.8038118113912;46.7388973342671;38.7553464939309
2084;13.8039942693744;46.7395155228758;38.7553571685341
2085;13.8041765398382;46.740133609555;38.75536791939
2086;13.8043586609088;46.7407516293184;38.7553787433863
2087;13.8045406839402;46.7413695883909;38.7553896047308
2088;13.8047226322751;46.7419874447557;38.7554004427327
2089;13.804904545596;46.7426052124183;38.7554112317149
2090;13.8050864379085;46.7432229964208;38.7554220580455
2091;13.8052683278867;46.7438409041394;38.7554330127607
2092;13.8054502178649;46.7444590429505;38.7554442009026
2093;13.8056321148459;46.7450774898848;38.7554556948335
2094;13.8058140164955;46.7456962309368;38.7554674898848
2095;13.8059959251478;46.7463152054155;38.7554795323685
2096;13.8061778384687;46.746934387644;38.7554918012761
2097;13.806359746343;46.7475537138189;38.7555042382509
2098;13.8065416752257;46.7481730586679;38.7555166985683
2099;13.8067236437909;46.7487923895114;38.7555291425459
2100;13.8069056504824;46.7494116892313;38.7555415662932
2101;13.807087692188;46.7500309064737;38.75555393324
2102;13.8072697735761;46.750650060691;38.7555662628385
2103;13.8074519203237;46.7512692382509;38.7555786111111
2104;13.8076341324308;46.7518884858388;38.755591022409
2105;13.8078164215686;46.7525077521009;38.7556034383753
2106;13.8079988204171;46.7531269249922;38.755615725957
2107;13.8081813569872;46.7537459204793;38.7556277824463
2108;13.808364038282;46.7543646825397;38.7556395424837
2109;13.8085468736383;46.7549832088391;38.7556509920635
2110;13.8087298723934;46.7556015413943;38.7556621661998
2111;13.8089130392157;46.7562197105509;38.7556730929038
2112;13.8090963772176;46.7568377894491;38.7556838445378
2113;13.8092798786181;46.7574558940243;38.7556945448179
2114;13.8094635457516;46.7580740919701;38.7557052544351
2115;13.8096473708372;46.7586924572051;38.755716048864
2116;13.809831319639;46.7593110722067;38.7557270347028
2117;13.8100153516962;46.7599300077809;38.7557383092126
2118;13.8101994537815;46.7605493215064;38.7557499361967
2119;13.8103836585745;46.7611690133831;38.7557618829754
2120;13.8105679660753;46.761789099751;38.75577416122
2121;13.810752369281;46.7624096553066;38.7557868386243
2122;13.8109368681917;46.763030708061;38.7557999291939
2123;13.8111214628073;46.7636522930283;38.7558134609399
2124;13.8113061507937;46.7642744382197;38.7558274548708
2125;13.8114909228136;46.7648971553066;38.7558419203237
